Wage_Euro,Value_Euro,Name,Age,Nationality,Overall,Potential,Club,Special,Acceleration,Aggression,Agility
1000,5000000,R. Lod,24,Finland,73,77,Panathinaikos FC,1842,71,56,72
21000,1600000,M. Lacen,33,Algeria,73,73,Getafe CF,1949,56,80,75
45000,6500000,D. Gray,21,England,73,83,Leicester City,1711,90,33,90
9000,6000000,C. Larin,22,Canada,73,81,Orlando City Soccer Club,1589,67,64,58
9000,6000000,P. Etebo,21,Nigeria,73,82,CD Feirense,1795,85,47,85
12000,4000000,P. Chavarría,29,Argentina,73,73,Stade de Reims,1868,74,68,76
13000,5500000,Ademilson,23,Brazil,73,79,Gamba Osaka,1823,87,57,90
36000,4200000,E. Prib,27,Russia,73,73,Hannover 96,1978,77,63,72
20000,4600000,A. Adnan,23,Iraq,73,79,Udinese,2019,73,74,73
10000,7000000,Diogo Gonçalves,20,Portugal,73,84,SL Benfica,1829,79,58,78
20000,4000000,F. Zampedri,29,Argentina,73,73,Rosario Central,1674,71,66,61
11000,5500000,A. Zeneli,22,Kosovo,73,78,SC Heerenveen,1795,88,61,86
16000,4600000,N. Barazite,27,Netherlands,73,74,Evkur Yeni Malatyaspor,1787,68,44,74
9000,3500000,J. Börner,26,Germany,73,73,DSC Arminia Bielefeld,1806,61,77,61
23000,3800000,Tomás Pina,29,Spain,73,73,Deportivo Alavés,1910,62,73,64
10000,3800000,Fran Mérida,27,Spain,73,74,CA Osasuna,2008,66,84,59
25000,4300000,S. Caulker,25,England,73,77,Queens Park Rangers,1659,67,66,64
5000,3100000,L. Blanchard,29,Italy,73,73,Carpi,1472,54,73,51
17000,3900000,R. Lawal,27,Nigeria,73,75,Osmanlıspor,1965,72,77,69
21000,2600000,Tito,31,Spain,73,73,CD Leganés,1814,70,69,73
14000,2600000,D. Randolph,30,Republic of Ireland,73,73,Middlesbrough,1176,41,29,50
46000,3200000,C. Cathcart,28,Northern Ireland,73,73,Watford,1609,50,69,64
32000,3300000,Ivo Pinto,27,Portugal,73,73,Norwich City,1866,79,69,73
21000,2300000,J. Insaurralde,32,Argentina,73,73,Boca Juniors,1617,49,78,58
23000,4300000,Zaldúa,25,Spain,73,77,CD Leganés,1707,73,78,64
11000,3100000,R. van Eijden,29,Netherlands,73,73,AZ Alkmaar,1487,35,74,38
23000,4300000,Pedro Mendes,26,Portugal,73,77,Montpellier Hérault SC,1604,61,79,55
40000,3200000,A. Bjelland,28,Denmark,73,73,Brentford,1769,48,69,57
44000,3700000,M. Kelly,27,England,73,74,Crystal Palace,1753,56,70,59
21000,2300000,J. Gutiérrez,33,Argentina,73,73,Independiente,1930,61,55,58
1000,3400000,L. Mareček,27,Czech Republic,73,73,Sparta Praha,1937,71,68,71
27000,2300000,D. Novaretti,32,Argentina,73,73,Club León,1412,43,82,33
11000,5500000,O. Alderete,20,Paraguay,73,83,Gimnasia y Esgrima La Plata,1895,69,64,72
5000,2400000,H. Ejeda,33,Chile,73,73,Everton de Viña del Mar,1864,83,46,78
17000,3400000,M. Hansen,27,Denmark,73,76,SC Heerenveen,1118,51,24,48
37000,3800000,G. McCleary,30,Jamaica,73,73,Reading,1915,,55,
16000,4200000,Luccas Claro,25,Brazil,73,76,Gençlerbirliği SK,1537,49,83,43
16000,4200000,B. Alemán,27,Uruguay,73,73,Gimnasia y Esgrima La Plata,1988,81,66,76
51000,3300000,I. Köybaşı,27,Turkey,73,73,Fenerbahçe SK,2007,78,72,79
25000,3900000,M. Al Owais,25,Saudi Arabia,73,79,Al Ahli,1165,41,17,37
42000,1600000,L. Grant,34,England,73,73,Stoke City,1187,47,42,49
12000,4300000,Clinton Mata,24,Angola,73,77,KRC Genk,1943,86,71,85
47000,3800000,S. Hutchinson,27,England,73,74,Sheffield Wednesday,1847,64,92,61
25000,4200000,R. Rodelin,27,France,73,73,SM Caen,1873,66,42,69
27000,3600000,L. Bridcutt,28,Scotland,73,74,Nottingham Forest,1872,68,70,72
8000,2300000,H. Medunjanin,32,Bosnia Herzegovina,73,73,Philadelphia Union,2009,68,66,64
50000,1200000,Juninho,34,Brazil,73,73,Tigres U.A.N.L.,1865,30,65,39
9000,2600000,R. Ruiter,30,Netherlands,73,73,Sunderland,1201,55,35,38
21000,5000000,L. Hinterseer,26,Austria,73,76,VfL Bochum,1743,65,57,66
13000,3400000,Paulo Machado,31,Portugal,73,73,CD Aves,1957,74,59,75
16000,2600000,S. Dubarbier,31,Argentina,73,73,Estudiantes de La Plata,2003,79,90,70
10000,4800000,D. Dwyer,26,United States,73,74,Orlando City Soccer Club,1794,75,83,77
11000,3900000,Patrick,26,Brazil,73,75,Vitória Setúbal,1917,77,74,75
45000,4700000,D. Yedlin,23,United States,73,80,Newcastle United,1932,93,75,86
19000,5500000,Ailton,22,Brazil,73,82,VfB Stuttgart,1983,86,84,79
12000,3600000,M. van der Werff,28,Netherlands,73,74,Vitesse,1860,60,73,53
38000,3800000,V. Ayala,29,Paraguay,73,73,Al Nassr,2046,71,78,77
16000,1600000,Heitinho Zanon,33,Brazil,73,73,Associação Chapecoense de Futebol,1608,60,79,68
13000,3200000,G. Margreitter,28,Austria,73,73,1. FC Nürnberg,1444,46,75,39
7000,2400000,A. Rosina,33,Italy,73,73,Salernitana,1783,79,48,82
19000,4200000,A. Silva,27,Uruguay,73,73,Club Atlético Lanús,2004,74,71,78
8000,4100000,A. Ghazal,25,Egypt,73,75,Vancouver Whitecaps FC,1702,54,83,70
41000,2300000,A. Federici,32,Australia,73,73,Bournemouth,1293,45,44,50
11000,4700000,Guilherme,26,Brazil,73,74,Legia Warszawa,1951,90,67,84
0,0,A. El-Shenawy,26,Egypt,73,76,,1102,33,22,35
45000,6000000,M. Cornet,20,Ivory Coast,73,81,Olympique Lyonnais,1855,87,52,80
11000,4000000,N. Domínguez,27,Argentina,73,76,Independiente,1878,53,66,58
1000,5500000,U. Đurđević,23,Serbia,73,78,Olympiakos CFP,1701,68,78,68
16000,4700000,C. Lungu,26,Zambia,73,74,Alanyaspor,1875,82,61,82
24000,4400000,A. Gomis,23,Senegal,73,81,Ferrara (SPAL),1181,43,16,60
6000,2500000,D. Ballega,33,Chile,73,73,CD Universidad de Concepción,1784,58,58,59
21000,270000,R. Green,37,England,73,73,Huddersfield Town,1112,50,26,48
14000,7000000,Gelson Dala,20,Angola,73,84,Sporting CP,1791,87,46,87
31000,5000000,I. Sylla,26,Guinea,73,76,Queens Park Rangers,1756,73,67,73
47000,1100000,A. Anyukov,34,Russia,73,73,Zenit St. Petersburg,1842,66,68,67
17000,4500000,A. Esiti,23,Nigeria,73,78,KAA Gent,1763,46,88,63
10000,2100000,Edinho,34,Portugal,73,73,Vitória Setúbal,1721,54,69,61
30000,3500000,Paolito Serra,25,Brazil,73,73,Fluminense Football Club,1526,33,67,40
3000,550000,G. Vives,36,Italy,73,73,Vercelli,1882,55,83,62
22000,4800000,A. Kačaniklić,25,Sweden,73,74,FC Nantes,1784,77,43,77
25000,4700000,W. Ángel,24,Venezuela,73,79,Terek Grozny,1490,53,77,39
7000,3500000,B. Leitoñez,25,Chile,73,73,Colo-Colo,1906,58,74,59
17000,2600000,Guaita,30,Spain,73,73,Getafe CF,1301,51,24,63
55000,5000000,T. Carroll,25,England,73,78,Swansea City,1786,67,47,78
60000,4500000,S. Byram,23,England,73,78,West Ham United,1925,75,68,76
32000,3900000,M. Cauteruccio,30,Uruguay,73,73,Cruz Azul,1862,70,61,74
9000,3700000,K. Vacek,30,Czech Republic,73,73,Śląsk Wrocław,1965,73,71,74
9000,2700000,Nuno André Coelho,31,Portugal,73,73,Grupo Desportivo de Chaves,1701,33,81,48
3000,3800000,C. Maidana,30,Argentina,73,73,Águilas Doradas,1815,67,72,77
55000,4100000,S. Romero,28,Argentina,73,73,Club América,1836,77,40,79
46000,5500000,J. Benítez,24,Paraguay,73,77,Monterrey,1734,79,49,74
19000,3100000,S. Downing,32,England,73,73,Middlesbrough,1850,69,36,72
13000,3400000,L. Immers,31,Netherlands,73,73,ADO Den Haag,1920,43,83,57
8000,3000000,C. Carmona,30,Chile,73,73,Atlanta United FC,1957,66,82,70
9000,5000000,B. Sigurðarson,25,Iceland,73,76,Molde FK,1900,78,73,83
12000,4500000,Cafú,24,Portugal,73,78,FC Metz,1961,68,85,56
50000,3900000,F. Melchiorri,30,Italy,73,73,Cagliari,1661,76,54,71
21000,1600000,Michildo Melo,33,Brazil,73,73,Grêmio Foot-Ball Porto Alegrense,1715,76,70,62
11000,4600000,C. Alemán,21,Ecuador,72,80,Estudiantes de La Plata,1762,77,39,71
9000,4200000,R. Tapia,21,Peru,72,78,Feyenoord,1961,68,80,70
17000,3600000,S. Šćepović,27,Serbia,72,73,Real Sporting de Gijón,1734,65,43,62
7000,4300000,F. Midtsjø,23,Norway,72,79,AZ Alkmaar,1947,80,74,80
13000,2200000,F. Chafik,30,Morocco,72,72,Dijon FCO,1834,78,69,77
4000,3400000,O. Jonia,25,Chile,72,72,Everton de Viña del Mar,1762,82,40,88
35000,3200000,M. Pektemek,28,Turkey,72,72,Beşiktaş JK,1930,73,74,69
13000,3500000,Vesga,24,Spain,72,77,Athletic Club de Bilbao,1774,55,64,57
14000,4400000,Ivi,23,Spain,72,79,Levante UD,1850,84,49,76
8000,1300000,E. Kawashima,34,Japan,72,72,FC Metz,1175,44,16,70
4000,2900000,L. Memushaj,30,Albania,72,72,Benevento Calcio,1939,76,67,87
17000,4300000,Rober Ibáñez,24,Spain,72,78,Valencia CF,1830,77,52,78
5000,3400000,M. Echeberria,25,Chile,72,72,Unión Española,1800,73,59,64
2000,0,M. Candelo,40,Colombia,72,72,Asociacion Deportivo Cali,1724,30,52,70
30000,4300000,J. Pohjanpalo,22,Finland,72,78,Bayer 04 Leverkusen,1671,75,58,73
24000,4400000,O. Çınar,21,Turkey,72,79,Beşiktaş JK,1757,79,62,87
29000,2400000,D. Odoi,29,Belgium,72,72,Fulham,1942,82,73,91
1000,3200000,A. Ajdarević,27,Sweden,72,72,AEK Athens,1824,60,60,48
17000,2900000,B. Corgnet,30,France,72,72,RC Strasbourg,1909,67,52,74
4000,3900000,A. Benali,25,Libya,72,75,Pescara,1842,83,51,84
5000,3300000,V. Ibarbo,27,Colombia,72,72,Sagan Tosu,1839,90,66,79
24000,3200000,M. Jahfali,26,Saudi Arabia,72,75,Al Hilal,1620,71,78,56
14000,4700000,A. Blin,20,France,72,83,Toulouse FC,1834,59,72,61
19000,1800000,M. Bunn,32,England,72,72,Aston Villa,1240,48,40,54
15000,3300000,Erik Morán,26,Spain,72,76,CD Leganés,1739,39,75,62
4000,1300000,K. Stuhr-Ellegaard,34,Denmark,72,72,IF Elfsborg,1131,37,36,31
27000,3300000,T. Smith,25,England,72,76,Huddersfield Town,1761,76,71,60
3000,3100000,H. Aleesami,25,Norway,72,74,Palermo,1820,81,70,72
9000,3600000,Tobias Figueiredo,23,Portugal,72,78,Sporting CP,1532,55,86,48
13000,2400000,Miltisco Paulino,29,Brazil,72,72,Botafogo de Futebol e Regatas,1708,61,77,62
18000,4800000,P. Brlek,23,Croatia,72,81,Genoa,1894,78,66,77
10000,1300000,M. Iturra,33,Chile,72,72,Necaxa,1807,67,81,69
1000,2800000,B. Parker,31,South Africa,72,72,Kaizer Chiefs,1859,75,60,82
48000,3700000,K. Omeruo,23,Nigeria,72,79,Kasimpaşa SK,1625,67,77,65
9000,3600000,G. Bettini,24,Argentina,72,78,Banfield,1730,75,66,71
3000,3400000,L. Parreses,25,Chile,72,72,Deportes Iquique,1748,70,49,63
14000,1600000,A. Floro Flores,34,Italy,72,72,Bari,1834,76,60,73
8000,2000000,Manu Del Moral,33,Spain,72,72,CD Numancia,1760,70,28,68
7000,3100000,S. Gashi,28,Albania,72,72,Colorado Rapids,2012,71,80,77
7000,1300000,A. Cordaz,34,Italy,72,72,Crotone,923,25,22,28
4000,210000,Toño,37,Spain,72,72,Rayo Vallecano,1222,55,37,57
4000,1400000,J. Cavalli,35,France,72,72,AC Ajaccio,1901,74,81,81
16000,3900000,L. Albertengo,26,Argentina,72,75,Independiente,1762,71,66,77
13000,4600000,B. Fernández,22,Argentina,72,80,FC Metz,1815,87,37,89
1000,1400000,D. Lafata,35,Czech Republic,72,72,Sparta Praha,1838,57,68,68
4000,2500000,L. Vilsvik,28,Norway,72,72,Strømsgodset IF,1993,74,67,74
5000,1900000,T. Melia,31,United States,72,72,Sporting Kansas City,1145,39,35,42
10000,1400000,M. Pavone,35,Argentina,72,72,Estudiantes de La Plata,1763,58,77,54
23000,4600000,A. Aseri,23,Saudi Arabia,72,80,Al Ahli,1786,88,53,85
8000,3300000,M. Saito,27,Japan,72,72,Yokohama F. Marinos,1714,87,34,91
4000,725000,K. Beckerman,35,United States,72,72,Real Salt Lake,1853,42,73,59
32000,2500000,E. Mulder,28,Netherlands,72,73,Swansea City,1193,35,31,36
23000,4100000,K. Karaman,23,Turkey,72,76,Hannover 96,1721,76,64,76
25000,2000000,J. Ruddy,30,England,72,72,Wolverhampton Wanderers,1090,38,24,23
19000,4400000,Lyanco,20,Brazil,72,82,Torino,1545,61,75,57
21000,3900000,A. Jóhannsson,26,United States,72,75,SV Werder Bremen,1746,74,50,68
6000,3500000,Unai Garcia,24,Spain,72,77,CA Osasuna,1711,66,70,57
14000,4200000,J. Louis,24,Haiti,72,77,SM Caen,1990,91,70,88
18000,2500000,S. Pesyakov,28,Russia,72,73,FC Rostov,1193,54,35,49
10000,3400000,A. Oğuz,24,Turkey,72,76,Gençlerbirliği SK,1987,79,61,76
51000,4800000,M. Moreno,20,Colombia,72,81,Girona CF,1675,87,38,86
12000,3300000,N. Aguirre,26,Argentina,72,72,Club Atlético Lanús,1985,73,77,71
10000,3200000,T. Matavž,28,Slovenia,72,72,Vitesse,1684,53,56,61
11000,1300000,Otávinho Vila,33,Brazil,72,72,Avaí Futebol Clube,1810,63,56,66
9000,3100000,R. Ghoochannejhad,29,Iran,72,72,SC Heerenveen,1766,76,46,77
8000,2700000,M. Liendl,31,Austria,72,72,FC Twente,1905,66,56,75
21000,3300000,J. Hoilett,27,Canada,72,72,Cardiff City,1844,92,66,85
3000,1200000,L. Muñezal,33,Chile,72,72,Deportes Iquique,1723,82,41,68
26000,2300000,V. Granat,30,Russia,72,72,Rubin Kazan,1760,50,75,65
0,0,T. Kádár,27,Hungary,72,72,,1720,67,73,56
10000,3900000,L. Veldwijk,25,South Africa,72,74,FC Groningen,1681,56,56,46
13000,1800000,T. Hoogland,32,Germany,72,72,VfL Bochum,1858,51,80,53
12000,2400000,Rubem Esteiro,29,Brazil,72,72,Sport Club do Recife,1900,62,81,61
1000,3300000,D. Kolovetsios,25,Greece,72,75,Panathinaikos FC,1597,63,68,59
3000,2200000,S. Ujkani,28,Kosovo,72,72,Cremonese,1121,51,20,55
8000,2000000,I. Andriatsima,33,Madagascar,72,72,FC Sochaux-Montbéliard,1772,74,53,76
12000,4200000,E. Şahin,22,Turkey,72,77,FC St. Pauli,1766,92,60,92
24000,3000000,I. Ghaleb,26,Saudi Arabia,72,73,Al Nassr,1990,74,68,78
5000,4300000,Lee Chang Min,23,Korea Republic,72,79,Jeju United FC,1822,67,69,67
68000,5500000,Borja Mayoral,20,Spain,72,84,Real Madrid CF,1612,72,27,74
39000,3800000,M. James,25,England,72,75,Leicester City,1894,65,64,62
12000,3000000,G. Vural,29,Turkey,72,72,Kayserispor,2005,82,71,78
9000,425000,S. Şahin,36,Turkey,72,72,Göztepe,1874,34,77,52
14000,4700000,E. Boateng,21,Ghana,72,80,Levante UD,1832,85,62,90
23000,1800000,A. Gaţcan,33,Moldova,72,72,FC Rostov,1940,66,88,72
23000,4100000,M. Barrow,24,Gambia,72,76,Reading,1761,90,52,84
12000,1300000,Timo Triano,33,Brazil,72,72,Santos Futebol Clube,1725,52,64,51
24000,2400000,A. Elmohamady,29,Egypt,72,72,Aston Villa,2000,77,59,72
14000,2100000,R. Gikiewicz,29,Poland,72,72,SC Freiburg,1058,27,22,38
6000,3300000,André Sousa,26,Portugal,72,72,CF Os Belenenses,1934,68,72,70
12000,3500000,G. Silva,23,Uruguay,72,77,Independiente,1788,69,59,67
9000,1200000,G. Naballoz,33,Chile,72,72,Universidad de Chile,1767,71,71,55
12000,2700000,Daniel Ayala,26,Spain,72,72,Middlesbrough,1629,65,72,62
13000,2800000,S. Vittor,28,Argentina,72,73,Racing Club de Avellaneda,1832,58,72,52
29000,3200000,O. Norwood,26,Northern Ireland,72,75,Fulham,1968,63,72,71
3000,2700000,J. Senparabia,25,Chile,72,72,Everton de Viña del Mar,1887,71,82,66
8000,3900000,Y. Kobayashi,25,Japan,72,76,SC Heerenveen,1835,68,42,82
8000,2900000,Aridane,28,Spain,72,74,CA Osasuna,1641,51,79,68
1000,3000000,E. Mathoho,27,South Africa,72,74,Kaizer Chiefs,1540,58,66,41
6000,3400000,B. Touré,25,Mali,72,76,AJ Auxerre,1705,53,73,56
13000,2400000,Pimentiscinho,29,Brazil,72,72,Botafogo de Futebol e Regatas,1864,67,67,73
12000,3900000,B. Pavard,21,France,72,80,VfB Stuttgart,1811,69,69,69
4000,725000,A. Yahia,35,Tunisia,72,72,AS Nancy Lorraine,1650,31,74,59
8000,2500000,Marco Paixão,32,Portugal,72,72,Lechia Gdańsk,1735,66,60,78
26000,3700000,E. Goldaniga,23,Italy,72,79,Sassuolo,1475,38,72,42
18000,1200000,H. Bedimo,33,Cameroon,72,72,Olympique de Marseille,1939,67,71,65
13000,3700000,T. Castagne,21,Belgium,72,79,Atalanta,1736,71,68,70
7000,2400000,K. Vassiljev,32,Estonia,72,72,Piast Gliwice,1885,48,62,72
8000,3800000,André Claro,26,Portugal,72,74,Estoril Praia,1779,71,53,68
7000,4400000,N. Mihajlović,21,Serbia,72,79,SC Heerenveen,1671,79,30,75
13000,3200000,M. Kramer,28,Netherlands,72,72,Feyenoord,1665,66,39,59
15000,1200000,Pedro López,33,Spain,72,72,Levante UD,1933,70,77,70
6000,3400000,L. Rose,25,France,72,76,FC Lorient,1691,69,76,66
7000,3300000,P. Helland,27,Norway,72,72,Rosenborg BK,1898,78,66,83
1000,3300000,J. Šural,27,Czech Republic,72,72,Sparta Praha,1821,71,80,66
6000,2100000,Carlos David,31,Spain,72,72,SD Huesca,1601,63,80,44
4000,2800000,D. Riascos,31,Colombia,72,72,CD Los Millionarios Bogota,1800,78,72,79
12000,4100000,F. Barrientos,25,Argentina,72,77,Club Atlético Lanús,1876,69,61,74
8000,2900000,K. Hämäläinen,30,Finland,72,72,Legia Warszawa,1830,74,48,70
4000,1200000,J. Oyarcan,33,Chile,72,72,CD Universidad de Concepción,1860,81,58,83
30000,3900000,E. Kachunga,25,DR Congo,72,75,Huddersfield Town,1860,85,67,74
9000,1300000,Diego Galo,33,Brazil,72,72,CD Aves,1511,55,69,57
32000,4700000,E. Ponce,20,Argentina,72,80,LOSC Lille,1721,78,33,75
3000,2700000,A. Candelo,25,Chile,72,72,Deportes Iquique,2037,92,60,87
16000,425000,G. Pegolo,36,Italy,72,72,Sassuolo,1117,44,33,50
26000,3100000,Rômulo Calsede,29,Brazil,72,72,Clube Atlético Mineiro,1772,74,47,69
6000,1200000,S. Ricuelme,33,Chile,72,72,CD Huachipato,1828,76,72,60
8000,3100000,Aarón Ñíguez,28,Spain,72,72,Real Oviedo,1910,84,55,85
4000,3900000,D. Buitrago,26,Colombia,72,75,Independiente Santa Fe,1676,76,51,74
15000,1300000,H. Westermann,33,Germany,72,72,FK Austria Wien,1628,34,70,33
10000,2800000,R. Thelander,25,Denmark,72,72,FC Zürich,1538,59,71,48
6000,1800000,C. Berra,32,Scotland,72,72,Heart of Midlothian,1489,43,80,36
11000,2000000,P. Utaka,33,Nigeria,72,72,F.C. Tokyo,1828,76,80,71
15000,2400000,Porphirinho,29,Brazil,72,72,Coritiba Foot Ball Club,1922,71,51,77
40000,3300000,J. Rhodes,27,Scotland,72,72,Sheffield Wednesday,1738,60,36,74
9000,3000000,G. Núñez,29,Argentina,72,72,Atlético Tucumán,1824,76,42,78
8000,3900000,Embarba,25,Spain,72,75,Rayo Vallecano,1847,77,56,78
32000,4400000,R. Aarons,21,England,72,79,Newcastle United,1686,85,33,79
6000,3500000,Bruno Santos,24,Brazil,72,77,FC Paços de Ferreira,1678,75,82,65
16000,2500000,E. Lamanna,27,Italy,72,74,Genoa,1108,29,30,39
15000,3700000,K. Kusk,25,Denmark,72,73,FC København,1828,79,40,85
3000,1000000,O. Pérez,36,Argentina,72,72,Independiente Santa Fe,1826,40,58,57
21000,4200000,J. Swift,22,England,72,78,Reading,1944,71,59,80
6000,2400000,F. Iturrado,29,Chile,72,72,CD Huachipato,1597,39,79,43
7000,4400000,Nuno Santos,22,Portugal,72,79,Rio Ave FC,1839,82,67,77
4000,1800000,A. Farnerud,33,Sweden,72,72,BK Häcken,1903,66,61,69
17000,2900000,M. Boland,30,Germany,72,72,Eintracht Braunschweig,2020,74,77,85
17000,3700000,N. Benezet,26,France,72,73,En Avant de Guingamp,1737,78,32,82
42000,4000000,J. Bahebeck,24,France,72,75,FC Utrecht,1831,75,69,76
6000,1800000,C. Marshall,32,United States,72,72,Seattle Sounders FC,1666,33,68,35
29000,2400000,J. Hegeler,29,Germany,72,72,Bristol City,1918,52,62,59
12000,1600000,Rubén,33,Spain,72,72,RC Deportivo de La Coruña,1181,38,33,51
23000,1900000,R. Palladino,33,Italy,72,72,Genoa,1677,72,33,78
15000,1300000,Alessinito,33,Brazil,72,72,Grêmio Foot-Ball Porto Alegrense,1834,75,81,54
17000,3300000,Y. El Ghanassy,26,Belgium,72,72,FC Nantes,1812,78,49,85
16000,3600000,Portillo,27,Spain,72,73,Getafe CF,1869,69,48,78
12000,4100000,Joan Jordán,22,Spain,72,77,SD Eibar,1846,60,61,66
15000,2100000,T. Phibel,31,France,72,72,FC Anzhi Makhachkala,1545,55,85,33
4000,1300000,E. Cubildas,33,Chile,72,72,Audax Italiano,1615,41,45,38
9000,6500000,L. Martínez,19,Argentina,72,88,Racing Club de Avellaneda,1720,79,56,73
28000,3700000,Jonathan Cafú,25,Brazil,72,73,Girondins de Bordeaux,1666,78,36,78
3000,2800000,R. Latorres,25,Chile,72,72,Club de Deportes Temuco,1672,72,72,60
10000,3800000,Álex Remiro,22,Spain,72,82,SD Huesca,1172,40,34,69
20000,2400000,M. Mancienne,29,England,72,72,Nottingham Forest,1696,72,70,71
8000,3600000,J. Galván,25,Argentina,72,78,Colon de Santa Fe,1793,65,72,60
28000,3400000,M. Capuano,25,Italy,72,76,Cagliari,1609,65,69,66
4000,950000,A. Henríquez,34,Colombia,72,72,Atletico Nacional Medellin,1373,30,78,32
32000,4300000,T. Lawrence,23,Wales,72,78,Derby County,1808,76,60,76
19000,1900000,P. Tschauner,31,Germany,72,72,Hannover 96,1097,38,27,36
32000,2200000,E. Hernández,30,Mexico,72,72,Guadalajara,1907,77,57,71
7000,2900000,M. Saunier,27,France,72,73,Granada CF,1614,38,68,54
11000,3000000,S. Koroki,30,Japan,72,72,Urawa Red Diamonds,1790,72,77,83
6000,1100000,Pires,36,Portugal,72,72,Portimonense SC,1783,51,64,77
10000,1800000,C. Medjani,32,Algeria,72,72,Medicana Sivasspor,1798,58,78,51
1000,2700000,M. Makola,31,South Africa,72,72,Orlando Pirates,1850,72,56,80
24000,2500000,R. De Laet,28,Belgium,72,72,Aston Villa,1776,83,75,64
10000,3400000,Balliu,25,Spain,72,77,FC Metz,1854,77,74,75
14000,3400000,J. Zimmer,23,Germany,72,76,Fortuna Düsseldorf,1857,83,66,78
13000,3400000,Afonso Figueiredo,24,Portugal,72,76,Stade Rennais FC,1833,79,74,79
4000,2400000,N. Aguileda,29,Chile,72,72,San Luis de Quillota,1555,51,66,37
8000,4300000,Ivo Rodrigues,22,Portugal,72,78,Royal Antwerp FC,1824,78,69,77
17000,3000000,Leordinho Paes,29,Brazil,72,72,Grêmio Foot-Ball Porto Alegrense,1809,68,37,71
13000,3900000,M. Meli,25,Argentina,72,76,Racing Club de Avellaneda,1966,80,78,80
26000,4600000,N. Pépé,22,Ivory Coast,72,80,LOSC Lille,1709,89,38,90
8000,3700000,Maikel Mesa,26,Spain,72,74,Gimnàstic de Tarragona,1860,70,59,69
3000,2400000,A. Perosas,29,Chile,72,72,Deportes Iquique,1638,68,75,66
16000,2300000,G. Kačar,30,Serbia,72,72,FC Augsburg,1914,40,80,53
2000,2300000,H. Henao,30,Colombia,72,72,CD Once Caldas Manizales,2000,71,78,73
15000,2800000,N. Gorosito,28,Argentina,72,73,Getafe CF,1768,67,80,59
10000,3000000,M. Estigarribia,29,Paraguay,72,72,Colon de Santa Fe,1981,79,75,79
14000,3300000,N. Ghilas,27,Algeria,72,72,Göztepe,1768,69,78,59
22000,1600000,D. Murphy,34,Republic of Ireland,72,72,Nottingham Forest,1779,59,78,64
24000,5500000,L. Dimata,19,Belgium,72,84,VfL Wolfsburg,1669,79,66,73
9000,3800000,T. Bruns,25,Netherlands,72,75,Vitesse,1937,75,76,74
7000,1300000,Adriano Facchini,34,Brazil,72,72,CD Aves,1091,36,32,32
16000,1600000,J. Al Hussien,34,Syria,72,72,Al Taawoun,1827,66,66,71
6000,3600000,A. Callens,25,Peru,72,78,New York City Football Club,1588,62,77,64
8000,3700000,Ricardo Valente,26,Portugal,72,73,CS Marítimo,1721,75,74,76
21000,4400000,T. Minamino,22,Japan,72,79,FC Red Bull Salzburg,1855,84,61,80
21000,1300000,Vanderlei Cõembra,33,Brazil,72,72,Sociedade Esportiva Palmeiras,1674,53,73,51
